id,is_deleted,created_at,object_type,cospar_id,norad_id,name,name_official,expected_lifetime,purposes,contractor,launch,mass,geometry,orbital_elements,propulsion,object_sub_type,operators,reentry_date,current_space_object_version_id,discos_id,updated_at,vimple_id,is_manoeuvrable,is_operational,radar_cross_section
01GARKA6MHA999Q1AHYZV8GHWQ,False,2022-08-18 13:47:03.700581+00:00,debris,1958-004A,7,Sputnik (8A91) Blok-A,,,[],,"{'Date': '1958-05-15T07:00:35+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Sputnik (8A91)', 'CosparLaunchNo': '1958-004'}","{'Dry': None, 'Launch': 3964.32, 'Current': None}","{'Span': {'Value': 28, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 2.99, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'Strategic Rocket Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1958-12-03 00:00:00+00:00,01GVJPMH2934T5N35ZBBSKTQJ6,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKA6VK3TZZP09512ZGWQHC,False,2022-08-18 13:47:03.924783+00:00,satellite,1958-005A,9,Explorer 4,,,[],,"{'Date': '1958-07-26T15:00:17+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Juno I (Jupiter C)', 'CosparLaunchNo': '1958-005'}","{'Dry': None, 'Launch': 17.34, 'Current': None}","{'Span': {'Value': 2.03, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 0.15, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'U.S. Army Ballistic Missile Agency', 'Country': 'United States'}, {'Name': 'Jet Propulsion Lab', 'Country': 'United States'}]",1959-10-23 00:00:00+00:00,01GVJPMH293Y68HBSWZ5QW296Z,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MY2DWB4J07AEAD43KJ38Q4,False,2022-08-04 17:22:23.756435+00:00,satellite,2022-041W,52281,STARLINK-3779,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29WQW3YNYDBQTPGA7C,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYG9FN10F6NHKK73Q5B9PF,False,2022-08-04 17:29:58.006186+00:00,debris,1965-072D,1583,THOR ALTAIR R/B,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29SJ7YD9P7W95BEMGD,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYGRX840ZJ8WGX7DM4MC1S,False,2022-08-04 17:30:13.801259+00:00,satellite,2021-041BE,48605,CAPELLA-6 (WHITNEY),,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH2903AHDRCPSM3Y71DN,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYGXK55CGPK95EAT6NR84V,False,2022-08-04 17:30:18.598352+00:00,debris,1999-025DWL,36259,FENGYUN 1C DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29XJ5VSWBHJQ5ESP3Z,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYH4PS9A0SMXKXYZYAAEQ7,False,2022-08-04 17:30:25.882130+00:00,satellite,2013-066G,39422,STSAT 3,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29NA33571JZESC2FB6,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYH66WBPZ4NKXM4Y11JA8E,False,2022-08-04 17:30:27.421217+00:00,debris,1999-025EYM,43213,FENGYUN 1C DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH293G08V5EQNA247MBE,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYHFZZBG6ENBDQW7CX938C,False,2022-08-04 17:30:37.440589+00:00,debris,1990-081CB,20969,CZ-4 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29J74WPAQ7R85T75A2,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYHTE49KDQBAHZ36F3ZHNC,False,2022-08-04 17:30:48.133222+00:00,debris,1974-063B,7412,THOR BURNER 2A R/B,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29X2V1XKZDMQJH5TC0,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYHWDK9S8J3WG62HCZNKYC,False,2022-08-04 17:30:50.164318+00:00,satellite,2020-077J,46821,FLOCK 4EP 4,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29ZD8ZM8ZFMEW5C3P7,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYK4DZBA999CN89PEZHSHW,False,2022-08-04 17:31:31.136689+00:00,debris,1968-097BL,3899,COSMOS 252 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29N12N72ZX4AKNF1XZ,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYM6CX5PM00HAT2G36XD75,False,2022-08-04 17:32:05.919325+00:00,debris,1999-025WN,30229,FENGYUN 1C DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29NA6YMVQWD0E1PH28,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKA7852ACWBGRJQMW5NFYW,False,2022-08-18 13:47:04.327525+00:00,debris,1959-001B,12,Grand Central (ALB) (Vanguard),,,[],,"{'Date': '1959-02-17T15:55:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Vanguard', 'CosparLaunchNo': '1959-001'}","{'Dry': None, 'Launch': 22.79, 'Current': None}","{'Span': {'Value': 1.5, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 0.7, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'NASA Beltsville Space Center', 'Country': 'United States'}]",,01GVJPMH296F8NHGQMQVR2MMVG,,2023-03-15 13:16:32.200793+00:00,,,,
01GD3WD8K03PAR6WWD4XYNCX3F,False,2022-09-16 19:29:03.585687+00:00,debris,1993-036BNM,37532,COSMOS 2251 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29WDC66M2KZ7AW1AKM,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKA7GQ50T7DFG40J8WNKWT,False,2022-08-18 13:47:04.602340+00:00,satellite,1959-003A,14,Discoverer 2,,,[],,"{'Date': '1959-04-13T21:18:39+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena A', 'CosparLaunchNo': '1959-003'}","{'Dry': None, 'Launch': 644.2, 'Current': None}","{'Span': {'Value': 5.84, 'IsComputed': False}, 'Shape': 'Cone + Cyl', 'Width': None, 'Height': None, 'Length': 1.5, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Advanced Research Projects Agency, U.S. DoD', 'Country': 'United States'}, {'Name': 'Central Intelligence Agency, USA', 'Country': 'United States'}]",1959-04-26 00:00:00+00:00,01GVJPMH29FV92BVAYQD9GQ7S6,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MY2FWX5MQJFWH5TCCRR0NW,False,2022-08-04 17:22:25.822629+00:00,debris,1982-092BM,49572,COSMOS 1408 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29AWS5XNAYKHXSDKJN,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYJP0EEGVC0DM2BRXE055S,False,2022-08-04 17:31:16.371874+00:00,debris,1995-015HH,42291,DMSP 5D-2 F13 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29T81TFK6TPPMY9TNY,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYJZWW24RMXMNA9RR3R87B,False,2022-08-04 17:31:26.493017+00:00,debris,1982-092NW,49911,COSMOS 1408 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29W5M064S5SMZ95ER1,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYK7H5BP7V11YRS0XV8J3K,False,2022-08-04 17:31:34.310054+00:00,debris,1966-041H,31407,SCOUT A DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29HZ1ETEV6SWZN18Y2,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYK9N69KQTZSZ2GEKPY528,False,2022-08-04 17:31:36.487189+00:00,satellite,2022-043C,52322,SUPERVIEW NEO-1 02,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH298306C0H8Y7T5GGTM,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYKKCB10EDX4A8A6P7NPZX,False,2022-08-04 17:31:46.443909+00:00,debris,1993-036AWD,35987,COSMOS 2251 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH2972W41JK396NCGJDK,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYM59RFAVQD1Y46HDQT7D1,False,2022-08-04 17:32:04.793908+00:00,debris,1961-015CJ,262,THOR ABLESTAR DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29N9BMNYJ32QPR4VY0,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYM60X528MPBYSD5W41VE5,False,2022-08-04 17:32:05.534367+00:00,debris,1961-015JB,3740,THOR ABLESTAR DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH298F3GS2NSJ42T076Q,,2023-03-15 13:16:32.200793+00:00,,,,
01GBWT31MTEBD6KG5RMAZ81TNW,False,2022-09-01 15:18:08.795633+00:00,debris,1999-025DKW,35118,FENGYUN 1C DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH295Q8YFTAYR8A5XNB2,,2023-03-15 13:16:32.200793+00:00,,,,
01H41J9KEJ7ACK4KGGSZAJ017D,False,2023-06-28 17:54:50.963867+00:00,satellite,2020-006G,45050,STARLINK-1140,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41J9KEJ7ACK4KGGSZAJ017E,,2023-06-28 17:54:50.965895+00:00,,,,
01GARKA86V8Z3BR8MNFHZAJ5HC,False,2022-08-18 13:47:05.309968+00:00,satellite,1959-005A,18,Discoverer 5,,,[],,"{'Date': '1959-08-13T19:00:08+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena A', 'CosparLaunchNo': '1959-005'}","{'Dry': None, 'Launch': 634.29, 'Current': None}","{'Span': {'Value': 5.84, 'IsComputed': False}, 'Shape': 'Cone + Cyl', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Advanced Research Projects Agency, U.S. DoD', 'Country': 'United States'}, {'Name': 'Central Intelligence Agency, USA', 'Country': 'United States'}]",1959-09-28 00:00:00+00:00,01GVJPMH292DD2EZ0P0S63YJS4,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKA8ZH61QPH87VQ0540GXV,False,2022-08-18 13:47:06.099929+00:00,satellite,1959-010A,24,Discoverer 7,,,[],,"{'Date': '1959-11-07T20:28:41+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena A', 'CosparLaunchNo': '1959-010'}","{'Dry': None, 'Launch': 654.11, 'Current': None}","{'Span': {'Value': 5.84, 'IsComputed': False}, 'Shape': 'Cone + Cyl', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Advanced Research Projects Agency, U.S. DoD', 'Country': 'United States'}, {'Name': 'Central Intelligence Agency, USA', 'Country': 'United States'}]",1959-11-26 00:00:00+00:00,01GVJPMH29GJKXMTEH8T8S8HNM,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYM5QNAF7VB80KP0GF9N4B,False,2022-08-04 17:32:05.238238+00:00,debris,2003-050B,28061,SL-19 R/B,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH293CY0A1NXXE21NXCH,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MYM96631WKZTY9QM2WTFF4,False,2022-08-04 17:32:08.775074+00:00,debris,1999-025CES,31743,FENGYUN 1C DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29WTKB1QP0HBDGRKZS,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKBH0T7HXMJTJHX08E00BN,False,2022-08-18 13:47:47.100296+00:00,debris,1961-015FC,466,Thor Ablestar fragmentation debris,,,[],,"{'Date': '1961-06-29T04:22:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Thor-Ablestar', 'CosparLaunchNo': '1961-015'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",1988-11-26 00:00:00+00:00,01GVJPMH29HKDWSDDZ41T477XA,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKA95V4ZSXTNED7DXK9V12,False,2022-08-18 13:47:06.301919+00:00,satellite,1959-011A,25,Discoverer 8,,,[],,"{'Date': '1959-11-20T19:25:24+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena A', 'CosparLaunchNo': '1959-011'}","{'Dry': None, 'Launch': 654.11, 'Current': None}","{'Span': {'Value': 5.84, 'IsComputed': False}, 'Shape': 'Cone + Cyl', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Advanced Research Projects Agency, U.S. DoD', 'Country': 'United States'}, {'Name': 'Central Intelligence Agency, USA', 'Country': 'United States'}]",1960-03-08 00:00:00+00:00,01GVJPMH295S2W32A4296F4568,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKAA1Z662R3YYVRSYY6XR3,False,2022-08-18 13:47:07.201453+00:00,debris,1960-003A,30,Able-Star (Thor-Ablestar),,,[],,"{'Date': '1960-04-13T12:02:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Thor-Ablestar', 'CosparLaunchNo': '1960-003'}","{'Dry': None, 'Launch': 445.99, 'Current': None}","{'Span': {'Value': 4.8, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 1.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",1961-08-18 00:00:00+00:00,01GVJPMH29Z3HM33SSQD29VC3C,,2023-03-15 13:16:32.200793+00:00,,,,
